,FALSE,Name,Dialogue,senti_scores,compound,sentiment_category,,,
S6E12,FALSE,CORDUROY,"Still weirded out because the last time you saw me I was naked, hanging from my iPhone charger, holding a lemon, with a very erect penis despite being deceased in my trailer for over an hour?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,Yep.,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.296}",0.296,positive,,,
S6E12,FALSE,CORDUROY,"You're gonna have to get over that, buddy. Hmm. Mm. Ooh.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,What are you...? Stop that.,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,,,
S6E12,FALSE,CORDUROY,"Oh! Oh, sorry. Forgot where I was for a second.","{'neg': 0.185, 'neu': 0.815, 'pos': 0.0, 'compound': -0.1511}",-0.1511,negative,,,
S6E12,FALSE,SARAH,Think this'll help?,"{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.4019}",0.4019,positive,,,
S6E12,FALSE,CRACKERJACK,Kid's got the right idea. We can chuck the choker and spook her with this poker!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,HERB,Show her who's boss!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,SARAH,Ruffle her feathers!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CORDUROY,Get her to the kitchen!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,And that!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,SARAH,All right!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,HERB,Go!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CRACKERJACK,Ha-cha!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BEATRICE,"Yes, yes, BoJack bullied a bird. Bully for him. Speaking of useless, my husband is running late, so we're gonna start dinner without him.","{'neg': 0.301, 'neu': 0.537, 'pos': 0.161, 'compound': -0.6908}",-0.6908,negative,,,
S6E12,FALSE,CRACKERJACK,"He'll be here before the show starts, won't he?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BEATRICE,"He'd better be. In the meantime,let's adjourn to the dining room before our dinners get as cold as my parenting style.","{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}",0.4404,positive,,,
S6E12,FALSE,SARAH,I think mine would be the first time someone asked for my autograph.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,Really?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CORDUROY,"Oh, wow!","{'neg': 0.0, 'neu': 0.196, 'pos': 0.804, 'compound': 0.6239}",0.6239,positive,,,
S6E12,FALSE,SARAH,I didn't even know how to write my name! I just drew a squiggle!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,ZACH BRAFF,Water?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,"Thank you, Zach Braff.","{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}",0.3612,positive,,,
S6E12,FALSE,SARAH,"You only get to give your first autograph once, you know. The second time it becomes an obligation, the third time a chore. But the first time... The first time...","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,Hey. What is that?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,ZACH BRAFF,"Ah, ah, ah. Shh.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,Mm.-Okay. My turn.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CRACKERJACK,Mine was also when I signed on a dotted line to enlist.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BEATRICE,"Are you ready to sing ""The Lollypop Song"" in the big show later?","{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.3612}",0.3612,positive,,,
S6E12,FALSE,BOJACK,"No, Mom. You know I never make it to the show.","{'neg': 0.196, 'neu': 0.804, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,,,
S6E12,FALSE,CRACKERJACK,I didn't know then that enlisting would lead to my two worst parts.,"{'neg': 0.272, 'neu': 0.728, 'pos': 0.0, 'compound': -0.6249}",-0.6249,negative,,,
S6E12,FALSE,CORDUROY,You have two? I didn't know we could pick two.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,HERB,"Corduroy, it's a conversation, not an assignment.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CORDUROY,"In that case, I have three.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,HERB,Three is way too many.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CRACKERJACK,"My worst parts were saying goodbye to my mother and seeing a bullet go straight through my general's face, right before it hit my own.","{'neg': 0.146, 'neu': 0.786, 'pos': 0.068, 'compound': -0.4939}",-0.4939,negative,,,
S6E12,FALSE,HERB,At least your death was instantaneous. I can still hear the loud drips of my IV from when I had cancer. Drip. Drip.,"{'neg': 0.304, 'neu': 0.696, 'pos': 0.0, 'compound': -0.8519}",-0.8519,negative,,,
S6E12,FALSE,BOJACK,Ooh.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CORDUROY,"What about you, BoJack?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,What?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CORDUROY,"Best part, worst part, what about you? Well, I guess my worst part has to be, um... Right before I got here, I think? Uh... I went to Angela Diaz's house. Ugh! Does anyone else's water taste like chlorine? Hey, Braff, can I get some different water over here?","{'neg': 0.207, 'neu': 0.644, 'pos': 0.149, 'compound': -0.6654}",-0.6654,negative,,,
S6E12,FALSE,ZACH BRAFF,"Right away, Mr. Horseman.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CORDUROY,"Crackerjack, do you think your death meant something because it was in the service of a greater cause?","{'neg': 0.182, 'neu': 0.701, 'pos': 0.117, 'compound': -0.34}",-0.34,negative,,,
S6E12,FALSE,CRACKERJACK,"Aw, shucks.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BEATRICE,Of course it meant something.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CRACKERJACK,I think questions like that are too big for a little soldier like me.,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6124}",0.6124,positive,,,
S6E12,FALSE,BEATRICE,My brother gave the ultimate sacrifice.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CORDUROY,Because sometimes I wonder,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,"But see, this is where I get hung up, because when we valorize the idea of sacrifice, of loss, of suffering-","{'neg': 0.283, 'neu': 0.717, 'pos': 0.0, 'compound': -0.7964}",-0.7964,negative,,,
S6E12,FALSE,BEATRICE,"BoJack, don't start with this again.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,"When we grow up in a house that does that, we internalize this idea that being happy is a selfish act, but sacrifice doesn't mean anything.","{'neg': 0.078, 'neu': 0.833, 'pos': 0.089, 'compound': 0.0772}",0.0772,positive,,,
S6E12,FALSE,SARAH,"Yes, it does.","{'neg': 0.0, 'neu': 0.426, 'pos': 0.574, 'compound': 0.4019}",0.4019,positive,,,
S6E12,FALSE,BOJACK,"Sacrifice? In the service of something greater, maybe, but just in and of itself? What's the good in that?","{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.7303}",0.7303,positive,,,
S6E12,FALSE,SARAH,"A lot. Sacrifice is good. It has to be because I sacrificed a ton, and I was freaking awesome.","{'neg': 0.128, 'neu': 0.55, 'pos': 0.321, 'compound': 0.6369}",0.6369,positive,,,
S6E12,FALSE,BEATRICE,"Oh, and what did you ever sacrifice?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,SARAH,I gave everything. I gave my whole life.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BEATRICE,You died in a hedonistic bender.,"{'neg': 0.474, 'neu': 0.526, 'pos': 0.0, 'compound': -0.5574}",-0.5574,negative,,,
S6E12,FALSE,SARAH,I'm not talking about my death. I'm talking about my life. I gave my whole life.,"{'neg': 0.218, 'neu': 0.782, 'pos': 0.0, 'compound': -0.5994}",-0.5994,negative,,,
S6E12,FALSE,HERB,"If we get into everyone's whole life, we're gonna be here all night. It's called ""Best Part/Worst Part,""not ""Everything That Ever Happened.""","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.6369}",0.6369,positive,,,
S6E12,FALSE,SARAH,"Okay, worst part; the 2007 ""Sexually Confident Virgin Tour."" My manager leaked nudes to get more tour dates added, my mom pointed out every carb I ate, it was hell. But it gave millions of fans a show they will never forget. And that is worth something.","{'neg': 0.132, 'neu': 0.718, 'pos': 0.149, 'compound': -0.0261}",-0.0261,neutral,,,
S6E12,FALSE,CORDUROY,"No, that's a high you chase.","{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,,,
S6E12,FALSE,SARAH,It was not.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CORDUROY,You think you singing songs on stage is the same thing as this guy who died liberating the camps?,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.5574}",-0.5574,negative,,,
S6E12,FALSE,CRACKERJACK,We don't need to compare apples to Auschwitzes.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,SARAH,"Herb, tell 'em. It means something-the work we do, the joy we bring. It has to, right?","{'neg': 0.0, 'neu': 0.808, 'pos': 0.192, 'compound': 0.5859}",0.5859,positive,,,
S6E12,FALSE,HERB,"Boy, I sure thought so.I-I used to really believe in it. I mean, I was one ""trapped in an airport during a snowstorm on the eve of the dance championship guest starring Gregory Hines"" episode away from an Emmy. Then I lost it all.","{'neg': 0.124, 'neu': 0.763, 'pos': 0.113, 'compound': -0.128}",-0.128,negative,,,
S6E12,FALSE,BOJACK,"Ow! Seriously, is no one noticing this leak?","{'neg': 0.581, 'neu': 0.419, 'pos': 0.0, 'compound': -0.7133}",-0.7133,negative,,,
S6E12,FALSE,BEATRICE,"Fine, we'll get a bucket.","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.2023}",0.2023,positive,,,
S6E12,FALSE,BOJACK,The drips are hitting me!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BEATRICE,Then you'll hold the bucket.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,HERB,"But the funny thing is, it wasn't until I got fired that I actually became myself. I was out of the closet. I was free. I was authentically me.","{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.9214}",0.9214,positive,,,
S6E12,FALSE,SARAH,What does being authentic have to do with anything?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,HERB,"Well, when I wasn't hiding behind some facade, I could be at peace. That's when I really got into philanthropy.","{'neg': 0.0, 'neu': 0.652, 'pos': 0.348, 'compound': 0.7571}",0.7571,positive,,,
S6E12,FALSE,CORDUROY,"Can I ask you something, Herb?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,HERB,"Why do people say that? If you're asking it, then yes, you can and you will and you just did.","{'neg': 0.0, 'neu': 0.876, 'pos': 0.124, 'compound': 0.4019}",0.4019,positive,,,
S6E12,FALSE,BOJACK,"Yeah, why are we announcing our questions?","{'neg': 0.0, 'neu': 0.732, 'pos': 0.268, 'compound': 0.296}",0.296,positive,,,
S6E12,FALSE,HERB,"Yeah, what are these questions, royalty?","{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.296}",0.296,positive,,,
S6E12,FALSE,BOJACK,Announcing King and Queen Query of the Interrogative Isle.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,HERB,May I ask you how do you do?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,"Very well, thanks.","{'neg': 0.0, 'neu': 0.152, 'pos': 0.848, 'compound': 0.6779}",0.6779,positive,,,
S6E12,FALSE,HERB,"Ah, bup, bup, bup! I didn't ask you yet. I asked if I could ask you.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CORDUROY,"Did you get pleasurefrom your charity work? Like real, deep pleasure?","{'neg': 0.0, 'neu': 0.461, 'pos': 0.539, 'compound': 0.8541}",0.8541,positive,,,
S6E12,FALSE,HERB,It dwarfed every other joy in my life.,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5859}",0.5859,positive,,,
S6E12,FALSE,CORDUROY,"Doesn't count then. If you got pleasure, it wasn't selfless. And it's only good if it's selfless.","{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.765}",0.765,positive,,,
S6E12,FALSE,HERB,"Who made up that rule? I helped people. Who cares if it made me feel good, too?","{'neg': 0.0, 'neu': 0.691, 'pos': 0.309, 'compound': 0.7399}",0.7399,positive,,,
S6E12,FALSE,CORDUROY,"Feeling good is inherently selfish. If I'd given myself to Christ, truly went down the path-","{'neg': 0.138, 'neu': 0.536, 'pos': 0.326, 'compound': 0.4939}",0.4939,positive,,,
S6E12,FALSE,BEATRICE,I don't care for this talk of religionin my house.,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.3875}",-0.3875,negative,,,
S6E12,FALSE,CORDUROY,"If I wasn't constantly trying to feel good, get it better, always looking for maximum pleasure... That was my worst part. Well, one of the three worst parts. Wait, actually, can I have four?","{'neg': 0.19, 'neu': 0.626, 'pos': 0.183, 'compound': -0.3182}",-0.3182,negative,,,
S6E12,FALSE,BOJACK,Discovering you in your trailer definitely cracks my top five.,"{'neg': 0.0, 'neu': 0.64, 'pos': 0.36, 'compound': 0.5423}",0.5423,positive,,,
S6E12,FALSE,SARAH,This is bullshit! I did a lot for a lot of people! I was not a bad person.,"{'neg': 0.24, 'neu': 0.603, 'pos': 0.156, 'compound': -0.3682}",-0.3682,negative,,,
S6E12,FALSE,BOJACK,"No one is accusing youof being a bad person, Sarah Lynn.","{'neg': 0.514, 'neu': 0.486, 'pos': 0.0, 'compound': -0.7506}",-0.7506,negative,,,
S6E12,FALSE,SARAH,"You are! You all are with your ""being authentic"" and ""charity work"" and ""killing Nazis.""","{'neg': 0.229, 'neu': 0.634, 'pos': 0.137, 'compound': -0.4389}",-0.4389,negative,,,
S6E12,FALSE,CRACKERJACK,I actually never killed a Nazi.All my kills were friendly fire. I also never liberated any camps. I'm honestly not sure what I did.,"{'neg': 0.248, 'neu': 0.442, 'pos': 0.309, 'compound': 0.4456}",0.4456,positive,,,
S6E12,FALSE,ZACH BRAFF,"Here you go.Your husband just pulled up, ma'am.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,"Wait, Dad's here? He's never made it to dinner before.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,SARAH,"Hey, here's a question.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,HERB,Another question has arrived!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,SARAH,"Did any of you have a song of yours played in outer space? Anyone? No. Just me? Oh. That's what I thought. My hit single ""No, No, No (No Means Yes)"" is making its way to Mars! That means something. I will be remembered. That has to mean something. I will be-","{'neg': 0.138, 'neu': 0.817, 'pos': 0.045, 'compound': -0.6164}",-0.6164,negative,,,
S6E12,FALSE,BUTTERSCOTCH,Sorry I'm late. Did I miss the show?,"{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.2263}",-0.2263,negative,,,
S6E12,FALSE,CORDUROY,Hey!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CRACKERJACK,There he is! There's our guy!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,Dad!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,SARAH,I...,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BEATRICE,"Oh, you didn't miss a thing. It's not like we have anywhere to be. Why shouldn't we all bend ourselves to your schedule?","{'neg': 0.09, 'neu': 0.849, 'pos': 0.061, 'compound': -0.1695}",-0.1695,negative,,,
S6E12,FALSE,BUTTERSCOTCH,I already apologized. I was running.,"{'neg': 0.0, 'neu': 0.566, 'pos': 0.434, 'compound': 0.3182}",0.3182,positive,,,
S6E12,FALSE,BEATRICE,"Yes. As always, running late, while I was running myself ragged trying to get dinner on the table. Yes, you helped.","{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.6597}",0.6597,positive,,,
S6E12,FALSE,BUTTERSCOTCH,And now I'm running out of patiencefor you running your mouth.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BEATRICE,And I'm running out the clock until we both... Well. Here we are.,"{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.2732}",0.2732,positive,,,
S6E12,FALSE,BUTTERSCOTCH,I'll just squeeze in here. Get yourself something nice.,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}",0.4215,positive,,,
S6E12,FALSE,ZACH BRAFF,"Ooh! Thank you, Mr. Secretariat.","{'neg': 0.0, 'neu': 0.589, 'pos': 0.411, 'compound': 0.4199}",0.4199,positive,,,
S6E12,FALSE,BUTTERSCOTCH,What'd I miss?,"{'neg': 0.615, 'neu': 0.385, 'pos': 0.0, 'compound': -0.1531}",-0.1531,negative,,,
S6E12,FALSE,HERB,"We're playing Best Part/Worst Part. Ooh! I got one! Machu Picchu. When I left ""Horsin' Around,"" I honestly thought about killing myself.","{'neg': 0.152, 'neu': 0.518, 'pos': 0.331, 'compound': 0.6351}",0.6351,positive,,,
S6E12,FALSE,BOJACK,"Shit, Herb. Really?","{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.5574}",-0.5574,negative,,,
S6E12,FALSE,HERB,Yeah. But the Knicks were having a good season and I wanted to see what happened.,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.6652}",0.6652,positive,,,
S6E12,FALSE,BOJACK,"Wait, you didn't kill yourself because the Knickswere having a good season? What would you have done if they were having a bad season?","{'neg': 0.119, 'neu': 0.644, 'pos': 0.237, 'compound': 0.542}",0.542,positive,,,
S6E12,FALSE,HERB,I don't know. Gotten into baseball?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BUTTERSCOTCH,"Oh, for the love...Where's your follow-through? It's like you didn't even wanna kill yourself!","{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.7601}",0.7601,positive,,,
S6E12,FALSE,HERB,And I'm so glad I didn't. Because there I was ten years later at Machu Picchu and I realized there was so much more I could do in a life.,"{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.5949}",0.5949,positive,,,
S6E12,FALSE,BUTTERSCOTCH,"Okay, my turn. August 22nd, 1973,I was banned from running ever again. And running, well, that was the only thing that ever made sense to me, so if I couldn't do that I was nobody.","{'neg': 0.081, 'neu': 0.811, 'pos': 0.108, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,CRACKERJACK,This is your worst part?,"{'neg': 0.506, 'neu': 0.494, 'pos': 0.0, 'compound': -0.6249}",-0.6249,negative,,,
S6E12,FALSE,BUTTERSCOTCH,Best part; jumping off that bridge.,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,positive,,,
S6E12,FALSE,CORDUROY,Jesus.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BEATRICE,What did I say about the Jesus talk?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BUTTERSCOTCH,It was my choice.I got to go on my own terms. Not a lot of people can say that.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,SARAH,No.,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.296}",-0.296,negative,,,
S6E12,FALSE,CRACKERJACK,That's true.,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}",0.4215,positive,,,
S6E12,FALSE,BUTTERSCOTCH,"The view from up there. Eh, you wouldn't believe it.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BEATRICE,"Oh, my.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,It must've been from swimming earlier.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BEATRICE,"Oh, you were swimming?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral,,,
S6E12,FALSE,BOJACK,"Yeah. I, um... When was I swimming?","{'neg': 0.0, 'neu': 0.694, 'pos': 0.306, 'compound': 0.296}",0.296,positive,,,
S6E12,FALSE,BUTTERSCOTCH,Don't think about that. Do you have a best part?,"{'neg': 0.0, 'neu': 0.656, 'pos': 0.344, 'compound': 0.6369}",0.6369,positive,,,
